radical_no,char,radical_char,description,pinyin,strokes
72,暉,日,sun,rì,4
72,暊,日,sun,rì,4
72,暋,日,sun,rì,4
72,暌,日,sun,rì,4
72,暍,日,sun,rì,4
72,暎,日,sun,rì,4
72,暏,日,sun,rì,4
72,暐,日,sun,rì,4
72,暑,日,sun,rì,4
72,暒,日,sun,rì,4
72,暓,日,sun,rì,4
72,暔,日,sun,rì,4
72,暕,日,sun,rì,4
72,暖,日,sun,rì,4
72,暗,日,sun,rì,4
72,暘,日,sun,rì,4
72,暙,日,sun,rì,4
72,暚,日,sun,rì,4
72,暛,日,sun,rì,4
72,暜,日,sun,rì,4
72,暝,日,sun,rì,4
72,暞,日,sun,rì,4
72,暟,日,sun,rì,4
72,暠,日,sun,rì,4
72,暡,日,sun,rì,4
72,暢,日,sun,rì,4
72,暣,日,sun,rì,4
72,暤,日,sun,rì,4
72,暥,日,sun,rì,4
72,暦,日,sun,rì,4
72,暧,日,sun,rì,4
72,暨,日,sun,rì,4
72,暩,日,sun,rì,4
72,暪,日,sun,rì,4
72,暫,日,sun,rì,4
72,暬,日,sun,rì,4
72,暭,日,sun,rì,4
72,暮,日,sun,rì,4
72,暯,日,sun,rì,4
72,暰,日,sun,rì,4
72,暱,日,sun,rì,4
72,暲,日,sun,rì,4
72,暳,日,sun,rì,4
72,暴,日,sun,rì,4
72,暵,日,sun,rì,4
72,暶,日,sun,rì,4
72,暷,日,sun,rì,4
72,暸,日,sun,rì,4
72,暹,日,sun,rì,4
72,暺,日,sun,rì,4
72,暻,日,sun,rì,4
72,暼,日,sun,rì,4
72,暽,日,sun,rì,4
72,暾,日,sun,rì,4
72,暿,日,sun,rì,4
72,曀,日,sun,rì,4
72,曁,日,sun,rì,4
72,曂,日,sun,rì,4
72,曃,日,sun,rì,4
72,曄,日,sun,rì,4
72,曅,日,sun,rì,4
72,曆,日,sun,rì,4
72,曇,日,sun,rì,4
72,曈,日,sun,rì,4
72,曉,日,sun,rì,4
72,曊,日,sun,rì,4
72,曋,日,sun,rì,4
72,曌,日,sun,rì,4
72,曍,日,sun,rì,4
72,曎,日,sun,rì,4
72,曏,日,sun,rì,4
72,曐,日,sun,rì,4
72,曑,日,sun,rì,4
72,曒,日,sun,rì,4
72,曓,日,sun,rì,4
72,曔,日,sun,rì,4
72,曕,日,sun,rì,4
72,曖,日,sun,rì,4
72,曗,日,sun,rì,4
72,曘,日,sun,rì,4
72,曙,日,sun,rì,4
72,曚,日,sun,rì,4
72,曛,日,sun,rì,4
72,曜,日,sun,rì,4
72,曝,日,sun,rì,4
72,曞,日,sun,rì,4
72,曟,日,sun,rì,4
72,曠,日,sun,rì,4
72,曡,日,sun,rì,4
72,曢,日,sun,rì,4
72,曣,日,sun,rì,4
72,曤,日,sun,rì,4
72,曥,日,sun,rì,4
72,曦,日,sun,rì,4
72,曧,日,sun,rì,4
72,曨,日,sun,rì,4
72,曩,日,sun,rì,4
72,曪,日,sun,rì,4
72,曫,日,sun,rì,4
72,曬,日,sun,rì,4
72,曭,日,sun,rì,4
72,曮,日,sun,rì,4
72,曯,日,sun,rì,4
72,曻,日,sun,rì,4
72,曼,日,sun,rì,4
72,曽,日,sun,rì,4
72,畅,日,sun,rì,4
72,稥,日,sun,rì,4
73,曰,曰,say,yuē,4
73,曲,曰,say,yuē,4
73,曳,曰,say,yuē,4
73,更,曰,say,yuē,4
73,曵,曰,say,yuē,4
73,曶,曰,say,yuē,4
73,曷,曰,say,yuē,4
73,書,曰,say,yuē,4
73,曹,曰,say,yuē,4
73,曺,曰,say,yuē,4
73,曾,曰,say,yuē,4
73,替,曰,say,yuē,4
73,最,曰,say,yuē,4
73,朁,曰,say,yuē,4
73,朂,曰,say,yuē,4
73,會,曰,say,yuē,4
73,朄,曰,say,yuē,4
73,朅,曰,say,yuē,4
73,朆,曰,say,yuē,4
73,朇,曰,say,yuē,4
73,电,曰,say,yuē,4
74,月,月,moon,yuè,4
74,有,月,moon,yuè,4
74,朋,月,moon,yuè,4
74,朌,月,moon,yuè,4
74,服,月,moon,yuè,4
74,朎,月,moon,yuè,4
74,朏,月,moon,yuè,4
74,朐,月,moon,yuè,4
74,朒,月,moon,yuè,4
74,朓,月,moon,yuè,4
74,朔,月,moon,yuè,4
74,朕,月,moon,yuè,4
74,朖,月,moon,yuè,4
74,朗,月,moon,yuè,4
74,朘,月,moon,yuè,4
74,朙,月,moon,yuè,4
74,朚,月,moon,yuè,4
74,望,月,moon,yuè,4
74,朜,月,moon,yuè,4
74,朝,月,moon,yuè,4
74,朞,月,moon,yuè,4
74,期,月,moon,yuè,4
74,朠,月,moon,yuè,4
74,朡,月,moon,yuè,4
74,朢,月,moon,yuè,4
74,朣,月,moon,yuè,4
74,朤,月,moon,yuè,4
74,朦,月,moon,yuè,4
74,朧,月,moon,yuè,4
74,膶,月,moon,yuè,4
75,唜,木,tree,mù,4
75,木,木,tree,mù,4
75,未,木,tree,mù,4
75,末,木,tree,mù,4
75,本,木,tree,mù,4
75,札,木,tree,mù,4
75,朮,木,tree,mù,4
75,术,木,tree,mù,4
75,朱,木,tree,mù,4
75,朲,木,tree,mù,4
75,朳,木,tree,mù,4
75,朴,木,tree,mù,4
75,朵,木,tree,mù,4
75,朶,木,tree,mù,4
75,朷,木,tree,mù,4
75,朸,木,tree,mù,4
75,朹,木,tree,mù,4
75,机,木,tree,mù,4
75,朻,木,tree,mù,4
75,朼,木,tree,mù,4
75,朽,木,tree,mù,4
75,朾,木,tree,mù,4
75,朿,木,tree,mù,4
75,杀,木,tree,mù,4
75,杁,木,tree,mù,4
75,杂,木,tree,mù,4
75,权,木,tree,mù,4
75,杄,木,tree,mù,4
75,杅,木,tree,mù,4
75,杆,木,tree,mù,4
75,杇,木,tree,mù,4
75,杈,木,tree,mù,4
75,杉,木,tree,mù,4
75,杊,木,tree,mù,4
75,杋,木,tree,mù,4
75,杌,木,tree,mù,4
75,杍,木,tree,mù,4
75,李,木,tree,mù,4
75,杏,木,tree,mù,4
75,材,木,tree,mù,4
75,村,木,tree,mù,4
75,杒,木,tree,mù,4
75,杓,木,tree,mù,4
75,杔,木,tree,mù,4
75,杕,木,tree,mù,4
75,杖,木,tree,mù,4
75,杗,木,tree,mù,4
75,杘,木,tree,mù,4
75,杙,木,tree,mù,4
75,杚,木,tree,mù,4
75,杛,木,tree,mù,4
75,杜,木,tree,mù,4
75,杝,木,tree,mù,4
75,杞,木,tree,mù,4
75,束,木,tree,mù,4
75,杠,木,tree,mù,4
75,条,木,tree,mù,4
75,杢,木,tree,mù,4
75,杣,木,tree,mù,4
75,杤,木,tree,mù,4
75,来,木,tree,mù,4
75,杦,木,tree,mù,4
75,杧,木,tree,mù,4
75,杨,木,tree,mù,4
75,杩,木,tree,mù,4
75,杪,木,tree,mù,4
75,杫,木,tree,mù,4
75,杬,木,tree,mù,4
75,杭,木,tree,mù,4
75,杮,木,tree,mù,4
75,杯,木,tree,mù,4
75,杰,木,tree,mù,4
75,東,木,tree,mù,4
75,杲,木,tree,mù,4
75,杳,木,tree,mù,4
75,杴,木,tree,mù,4
75,杵,木,tree,mù,4
75,杶,木,tree,mù,4
75,杷,木,tree,mù,4
75,杸,木,tree,mù,4
75,杹,木,tree,mù,4
75,杺,木,tree,mù,4
75,杻,木,tree,mù,4
75,杼,木,tree,mù,4
75,杽,木,tree,mù,4
75,松,木,tree,mù,4
75,板,木,tree,mù,4
75,枀,木,tree,mù,4
75,极,木,tree,mù,4
75,枂,木,tree,mù,4
75,枃,木,tree,mù,4
75,构,木,tree,mù,4
75,枅,木,tree,mù,4
75,枆,木,tree,mù,4
75,枇,木,tree,mù,4
75,枈,木,tree,mù,4
75,枉,木,tree,mù,4
75,枊,木,tree,mù,4
75,枋,木,tree,mù,4
75,枌,木,tree,mù,4
75,枍,木,tree,mù,4
75,枎,木,tree,mù,4
75,枏,木,tree,mù,4
75,析,木,tree,mù,4
75,枑,木,tree,mù,4
75,枒,木,tree,mù,4
75,枓,木,tree,mù,4
75,枔,木,tree,mù,4
75,枕,木,tree,mù,4
75,枖,木,tree,mù,4
75,林,木,tree,mù,4
75,枘,木,tree,mù,4
75,枙,木,tree,mù,4
75,枚,木,tree,mù,4
75,枛,木,tree,mù,4
75,果,木,tree,mù,4
75,枝,木,tree,mù,4
75,枞,木,tree,mù,4
75,枟,木,tree,mù,4
75,枠,木,tree,mù,4
75,枡,木,tree,mù,4
75,枢,木,tree,mù,4
75,枣,木,tree,mù,4
75,枤,木,tree,mù,4
75,枥,木,tree,mù,4
75,枦,木,tree,mù,4
75,枧,木,tree,mù,4
75,枨,木,tree,mù,4
75,枩,木,tree,mù,4
75,枪,木,tree,mù,4
75,枫,木,tree,mù,4
75,枬,木,tree,mù,4
75,枭,木,tree,mù,4
75,枮,木,tree,mù,4
75,枯,木,tree,mù,4
75,枰,木,tree,mù,4
75,枱,木,tree,mù,4
75,枲,木,tree,mù,4
75,枳,木,tree,mù,4
75,枴,木,tree,mù,4
75,枵,木,tree,mù,4
75,架,木,tree,mù,4
75,枷,木,tree,mù,4
75,枸,木,tree,mù,4
75,枹,木,tree,mù,4
75,枺,木,tree,mù,4
75,枻,木,tree,mù,4
75,枼,木,tree,mù,4
75,枽,木,tree,mù,4
75,枾,木,tree,mù,4
75,枿,木,tree,mù,4
75,柀,木,tree,mù,4
75,柁,木,tree,mù,4
75,柂,木,tree,mù,4
75,柃,木,tree,mù,4
75,柄,木,tree,mù,4
75,柅,木,tree,mù,4
75,柆,木,tree,mù,4
75,柇,木,tree,mù,4
75,柈,木,tree,mù,4
75,柉,木,tree,mù,4
75,柊,木,tree,mù,4
75,柋,木,tree,mù,4
75,柌,木,tree,mù,4
75,柍,木,tree,mù,4
75,柎,木,tree,mù,4
75,柏,木,tree,mù,4
75,某,木,tree,mù,4
75,柑,木,tree,mù,4
75,柒,木,tree,mù,4
75,染,木,tree,mù,4
75,柔,木,tree,mù,4
75,柕,木,tree,mù,4
75,柖,木,tree,mù,4
75,柗,木,tree,mù,4
75,柘,木,tree,mù,4
75,柙,木,tree,mù,4
75,柚,木,tree,mù,4
75,柛,木,tree,mù,4
75,柜,木,tree,mù,4
75,柝,木,tree,mù,4
75,柞,木,tree,mù,4
75,柟,木,tree,mù,4
75,柠,木,tree,mù,4
75,柡,木,tree,mù,4
75,柢,木,tree,mù,4
75,柣,木,tree,mù,4
75,柤,木,tree,mù,4
75,查,木,tree,mù,4
75,柦,木,tree,mù,4
75,柧,木,tree,mù,4
75,柨,木,tree,mù,4
75,柩,木,tree,mù,4
75,柪,木,tree,mù,4
75,柫,木,tree,mù,4
75,柬,木,tree,mù,4
75,柭,木,tree,mù,4
75,柮,木,tree,mù,4
75,柯,木,tree,mù,4
75,柰,木,tree,mù,4
75,柱,木,tree,mù,4
75,柲,木,tree,mù,4
75,柳,木,tree,mù,4
75,柴,木,tree,mù,4
75,柵,木,tree,mù,4
75,柶,木,tree,mù,4
75,柷,木,tree,mù,4
75,柸,木,tree,mù,4
75,柹,木,tree,mù,4
75,柺,木,tree,mù,4
75,査,木,tree,mù,4
75,柼,木,tree,mù,4
75,柽,木,tree,mù,4
75,柾,木,tree,mù,4
75,柿,木,tree,mù,4
75,栀,木,tree,mù,4
75,栁,木,tree,mù,4
75,栂,木,tree,mù,4
75,栃,木,tree,mù,4
75,栄,木,tree,mù,4
75,栅,木,tree,mù,4
75,栆,木,tree,mù,4
75,标,木,tree,mù,4
75,栈,木,tree,mù,4
75,栉,木,tree,mù,4
75,栊,木,tree,mù,4
75,栋,木,tree,mù,4
75,栌,木,tree,mù,4
75,栍,木,tree,mù,4
75,栎,木,tree,mù,4
75,栏,木,tree,mù,4
75,栐,木,tree,mù,4
75,树,木,tree,mù,4
75,栒,木,tree,mù,4
75,栓,木,tree,mù,4
75,栔,木,tree,mù,4
75,栕,木,tree,mù,4
75,栖,木,tree,mù,4
75,栗,木,tree,mù,4
75,栘,木,tree,mù,4
75,栙,木,tree,mù,4
75,栚,木,tree,mù,4
75,栛,木,tree,mù,4
75,栜,木,tree,mù,4
75,栝,木,tree,mù,4
75,栞,木,tree,mù,4
75,栟,木,tree,mù,4
75,栠,木,tree,mù,4
75,校,木,tree,mù,4
75,栢,木,tree,mù,4
75,栣,木,tree,mù,4
75,栤,木,tree,mù,4
75,栥,木,tree,mù,4
75,栦,木,tree,mù,4
75,栧,木,tree,mù,4
75,栨,木,tree,mù,4
75,栩,木,tree,mù,4
75,株,木,tree,mù,4
75,栫,木,tree,mù,4
75,栬,木,tree,mù,4
75,栭,木,tree,mù,4
75,栮,木,tree,mù,4
75,栯,木,tree,mù,4
75,栰,木,tree,mù,4
75,栱,木,tree,mù,4
75,栲,木,tree,mù,4
75,栳,木,tree,mù,4
75,栴,木,tree,mù,4
75,栵,木,tree,mù,4
75,栶,木,tree,mù,4
75,样,木,tree,mù,4
75,核,木,tree,mù,4
75,根,木,tree,mù,4
75,栺,木,tree,mù,4
75,栻,木,tree,mù,4
75,格,木,tree,mù,4
75,栽,木,tree,mù,4
75,栾,木,tree,mù,4
75,栿,木,tree,mù,4
75,桀,木,tree,mù,4
75,桁,木,tree,mù,4
75,桂,木,tree,mù,4
75,桃,木,tree,mù,4
75,桄,木,tree,mù,4
75,桅,木,tree,mù,4
75,框,木,tree,mù,4
75,桇,木,tree,mù,4
75,案,木,tree,mù,4
75,桉,木,tree,mù,4
75,桊,木,tree,mù,4
75,桋,木,tree,mù,4
75,桌,木,tree,mù,4
75,桍,木,tree,mù,4
75,桎,木,tree,mù,4
75,桏,木,tree,mù,4
75,桐,木,tree,mù,4
75,桑,木,tree,mù,4
75,桒,木,tree,mù,4
75,桓,木,tree,mù,4
75,桔,木,tree,mù,4
75,桕,木,tree,mù,4
75,桖,木,tree,mù,4
75,桗,木,tree,mù,4
75,桘,木,tree,mù,4
75,桙,木,tree,mù,4
75,桚,木,tree,mù,4
75,桛,木,tree,mù,4
75,桜,木,tree,mù,4
75,桝,木,tree,mù,4
75,桞,木,tree,mù,4
75,桟,木,tree,mù,4
75,桠,木,tree,mù,4
75,桡,木,tree,mù,4
75,桢,木,tree,mù,4
75,档,木,tree,mù,4
75,桤,木,tree,mù,4
75,桥,木,tree,mù,4
75,桦,木,tree,mù,4
75,桧,木,tree,mù,4
75,桨,木,tree,mù,4
75,桩,木,tree,mù,4
75,桪,木,tree,mù,4
75,桫,木,tree,mù,4
75,桬,木,tree,mù,4
75,桭,木,tree,mù,4
75,桮,木,tree,mù,4
75,桯,木,tree,mù,4
75,桰,木,tree,mù,4
75,桱,木,tree,mù,4
75,桲,木,tree,mù,4
75,桳,木,tree,mù,4
75,桴,木,tree,mù,4
75,桵,木,tree,mù,4
75,桶,木,tree,mù,4
75,桷,木,tree,mù,4
75,桸,木,tree,mù,4
75,桹,木,tree,mù,4
75,桺,木,tree,mù,4
75,桻,木,tree,mù,4
75,桼,木,tree,mù,4
75,桽,木,tree,mù,4
75,桾,木,tree,mù,4
75,桿,木,tree,mù,4
75,梀,木,tree,mù,4
75,梁,木,tree,mù,4
75,梂,木,tree,mù,4
75,梃,木,tree,mù,4
75,梄,木,tree,mù,4
75,梅,木,tree,mù,4
75,梆,木,tree,mù,4
75,梇,木,tree,mù,4
75,梈,木,tree,mù,4
75,梉,木,tree,mù,4
75,梊,木,tree,mù,4
75,梋,木,tree,mù,4
75,梌,木,tree,mù,4
75,梍,木,tree,mù,4
75,梎,木,tree,mù,4
75,梏,木,tree,mù,4
75,梐,木,tree,mù,4
75,梑,木,tree,mù,4
75,梒,木,tree,mù,4
75,梓,木,tree,mù,4
75,梔,木,tree,mù,4
75,梕,木,tree,mù,4
75,梖,木,tree,mù,4
75,梗,木,tree,mù,4
75,梘,木,tree,mù,4
75,梙,木,tree,mù,4
75,梚,木,tree,mù,4
75,梛,木,tree,mù,4
75,梜,木,tree,mù,4
75,條,木,tree,mù,4
75,梞,木,tree,mù,4
75,梟,木,tree,mù,4
75,梠,木,tree,mù,4
75,梡,木,tree,mù,4
75,梢,木,tree,mù,4
75,梣,木,tree,mù,4
75,梤,木,tree,mù,4
75,梥,木,tree,mù,4
75,梦,木,tree,mù,4
75,梧,木,tree,mù,4
75,梨,木,tree,mù,4
75,梩,木,tree,mù,4
75,梪,木,tree,mù,4
75,梫,木,tree,mù,4
75,梬,木,tree,mù,4
75,梭,木,tree,mù,4
75,梮,木,tree,mù,4
75,梯,木,tree,mù,4
75,械,木,tree,mù,4
75,梱,木,tree,mù,4
75,梲,木,tree,mù,4
75,梳,木,tree,mù,4
75,梴,木,tree,mù,4
75,梵,木,tree,mù,4
75,梶,木,tree,mù,4
75,梷,木,tree,mù,4
75,梸,木,tree,mù,4
75,梹,木,tree,mù,4
75,梺,木,tree,mù,4
75,梻,木,tree,mù,4
75,梼,木,tree,mù,4
75,梽,木,tree,mù,4
75,梾,木,tree,mù,4
75,梿,木,tree,mù,4
75,检,木,tree,mù,4
75,棁,木,tree,mù,4
75,棂,木,tree,mù,4
75,棃,木,tree,mù,4
75,棄,木,tree,mù,4
75,棅,木,tree,mù,4
75,棆,木,tree,mù,4
75,棇,木,tree,mù,4
75,棈,木,tree,mù,4
75,棉,木,tree,mù,4
75,棊,木,tree,mù,4
75,棋,木,tree,mù,4
75,棌,木,tree,mù,4
75,棍,木,tree,mù,4
75,棎,木,tree,mù,4
75,棏,木,tree,mù,4
75,棐,木,tree,mù,4
75,棑,木,tree,mù,4
75,棒,木,tree,mù,4
75,棓,木,tree,mù,4
75,棔,木,tree,mù,4
75,棕,木,tree,mù,4
75,棖,木,tree,mù,4
75,棗,木,tree,mù,4
75,棘,木,tree,mù,4
75,棙,木,tree,mù,4
75,棚,木,tree,mù,4
75,棛,木,tree,mù,4
75,棜,木,tree,mù,4
75,棝,木,tree,mù,4
75,棞,木,tree,mù,4
75,棟,木,tree,mù,4
75,棠,木,tree,mù,4
75,棡,木,tree,mù,4
75,棢,木,tree,mù,4
75,棣,木,tree,mù,4
75,棤,木,tree,mù,4
75,棥,木,tree,mù,4
75,棦,木,tree,mù,4
75,棧,木,tree,mù,4
75,棨,木,tree,mù,4
75,棩,木,tree,mù,4
75,棪,木,tree,mù,4
75,棫,木,tree,mù,4
75,棬,木,tree,mù,4
75,棭,木,tree,mù,4
75,森,木,tree,mù,4
75,棯,木,tree,mù,4
75,棰,木,tree,mù,4
75,棱,木,tree,mù,4
75,棲,木,tree,mù,4
75,棳,木,tree,mù,4
75,棴,木,tree,mù,4
75,棵,木,tree,mù,4
75,棶,木,tree,mù,4
75,棷,木,tree,mù,4
75,棸,木,tree,mù,4
75,棹,木,tree,mù,4
75,棺,木,tree,mù,4
75,棻,木,tree,mù,4
75,棼,木,tree,mù,4
75,棽,木,tree,mù,4
75,棾,木,tree,mù,4
75,棿,木,tree,mù,4
75,椀,木,tree,mù,4
75,椁,木,tree,mù,4
75,椂,木,tree,mù,4
75,椃,木,tree,mù,4
75,椄,木,tree,mù,4
75,椅,木,tree,mù,4
75,椆,木,tree,mù,4
75,椇,木,tree,mù,4
75,椈,木,tree,mù,4
75,椉,木,tree,mù,4
75,椊,木,tree,mù,4
75,椋,木,tree,mù,4
75,椌,木,tree,mù,4
75,植,木,tree,mù,4
75,椎,木,tree,mù,4
75,椏,木,tree,mù,4
75,椐,木,tree,mù,4
75,椑,木,tree,mù,4
75,椒,木,tree,mù,4
75,椓,木,tree,mù,4
75,椔,木,tree,mù,4
75,椕,木,tree,mù,4
75,椖,木,tree,mù,4
75,椗,木,tree,mù,4
75,椘,木,tree,mù,4
75,椙,木,tree,mù,4
75,椚,木,tree,mù,4
75,椛,木,tree,mù,4
75,検,木,tree,mù,4
75,椝,木,tree,mù,4
75,椞,木,tree,mù,4
75,椟,木,tree,mù,4
75,椠,木,tree,mù,4
75,椡,木,tree,mù,4
75,椢,木,tree,mù,4
75,椣,木,tree,mù,4
75,椤,木,tree,mù,4
75,椥,木,tree,mù,4
75,椦,木,tree,mù,4
75,椧,木,tree,mù,4
75,椨,木,tree,mù,4
75,椩,木,tree,mù,4
75,椪,木,tree,mù,4
75,椫,木,tree,mù,4
75,椬,木,tree,mù,4
75,椭,木,tree,mù,4
75,椮,木,tree,mù,4
75,椯,木,tree,mù,4
75,椰,木,tree,mù,4
75,椱,木,tree,mù,4
75,椲,木,tree,mù,4
75,椳,木,tree,mù,4
75,椴,木,tree,mù,4
75,椵,木,tree,mù,4
75,椶,木,tree,mù,4
75,椷,木,tree,mù,4
75,椸,木,tree,mù,4
75,椹,木,tree,mù,4
75,椺,木,tree,mù,4
75,椻,木,tree,mù,4
75,椼,木,tree,mù,4
75,椽,木,tree,mù,4
75,椾,木,tree,mù,4
75,椿,木,tree,mù,4
75,楀,木,tree,mù,4
75,楁,木,tree,mù,4
75,楂,木,tree,mù,4
75,楃,木,tree,mù,4
75,楄,木,tree,mù,4
75,楅,木,tree,mù,4
75,楆,木,tree,mù,4
75,楇,木,tree,mù,4
75,楈,木,tree,mù,4
75,楉,木,tree,mù,4
75,楊,木,tree,mù,4
75,楋,木,tree,mù,4
75,楌,木,tree,mù,4
75,楍,木,tree,mù,4
75,楎,木,tree,mù,4
75,楏,木,tree,mù,4
75,楐,木,tree,mù,4
75,楑,木,tree,mù,4
75,楒,木,tree,mù,4
75,楓,木,tree,mù,4
75,楔,木,tree,mù,4
75,楕,木,tree,mù,4
75,楖,木,tree,mù,4
75,楗,木,tree,mù,4
75,楘,木,tree,mù,4
75,楙,木,tree,mù,4
75,楚,木,tree,mù,4
75,楛,木,tree,mù,4
75,楜,木,tree,mù,4
75,楝,木,tree,mù,4
75,楞,木,tree,mù,4
75,楟,木,tree,mù,4
75,楠,木,tree,mù,4
75,楡,木,tree,mù,4
75,楢,木,tree,mù,4
75,楣,木,tree,mù,4
75,楤,木,tree,mù,4
75,楥,木,tree,mù,4
75,楦,木,tree,mù,4
75,楧,木,tree,mù,4
75,楨,木,tree,mù,4
75,楩,木,tree,mù,4
75,楪,木,tree,mù,4
75,楫,木,tree,mù,4
75,楬,木,tree,mù,4
75,業,木,tree,mù,4
75,楮,木,tree,mù,4
75,楯,木,tree,mù,4
75,楰,木,tree,mù,4
75,楱,木,tree,mù,4
75,楲,木,tree,mù,4
75,楳,木,tree,mù,4
75,楴,木,tree,mù,4
75,極,木,tree,mù,4
75,楶,木,tree,mù,4
75,楷,木,tree,mù,4
75,楸,木,tree,mù,4
75,楹,木,tree,mù,4
75,楺,木,tree,mù,4
75,楻,木,tree,mù,4
75,楼,木,tree,mù,4
75,楽,木,tree,mù,4
75,楾,木,tree,mù,4
75,楿,木,tree,mù,4
75,榀,木,tree,mù,4
75,榁,木,tree,mù,4
75,概,木,tree,mù,4
75,榃,木,tree,mù,4
75,榄,木,tree,mù,4
75,榅,木,tree,mù,4
75,榆,木,tree,mù,4
75,榇,木,tree,mù,4
75,榈,木,tree,mù,4
75,榉,木,tree,mù,4
75,榊,木,tree,mù,4
75,榋,木,tree,mù,4
75,榌,木,tree,mù,4
75,榍,木,tree,mù,4
75,榎,木,tree,mù,4
75,榏,木,tree,mù,4
75,榐,木,tree,mù,4
75,榑,木,tree,mù,4
75,榒,木,tree,mù,4
75,榓,木,tree,mù,4
75,榔,木,tree,mù,4
75,榕,木,tree,mù,4
75,榖,木,tree,mù,4
75,榗,木,tree,mù,4
75,榘,木,tree,mù,4
75,榙,木,tree,mù,4
75,榚,木,tree,mù,4
75,榛,木,tree,mù,4
75,榜,木,tree,mù,4
75,榝,木,tree,mù,4
75,榞,木,tree,mù,4
75,榟,木,tree,mù,4
75,榠,木,tree,mù,4
75,榡,木,tree,mù,4
75,榢,木,tree,mù,4
75,榣,木,tree,mù,4
75,榤,木,tree,mù,4
75,榥,木,tree,mù,4
75,榦,木,tree,mù,4
75,榧,木,tree,mù,4
75,榨,木,tree,mù,4
75,榩,木,tree,mù,4
75,榪,木,tree,mù,4
75,榫,木,tree,mù,4
75,榬,木,tree,mù,4
75,榭,木,tree,mù,4
75,榮,木,tree,mù,4
75,榯,木,tree,mù,4
75,榰,木,tree,mù,4
75,榱,木,tree,mù,4
75,榲,木,tree,mù,4
75,榳,木,tree,mù,4
75,榴,木,tree,mù,4
75,榵,木,tree,mù,4
75,榶,木,tree,mù,4
75,榷,木,tree,mù,4
75,榸,木,tree,mù,4
75,榹,木,tree,mù,4
75,榺,木,tree,mù,4
75,榻,木,tree,mù,4
75,榼,木,tree,mù,4
75,榽,木,tree,mù,4
75,榾,木,tree,mù,4
75,榿,木,tree,mù,4
75,槀,木,tree,mù,4
75,槁,木,tree,mù,4
75,槂,木,tree,mù,4
75,槃,木,tree,mù,4
75,槄,木,tree,mù,4
75,槅,木,tree,mù,4
75,槆,木,tree,mù,4
75,槇,木,tree,mù,4
75,槈,木,tree,mù,4
75,槉,木,tree,mù,4
75,槊,木,tree,mù,4
75,構,木,tree,mù,4
75,槌,木,tree,mù,4
75,槍,木,tree,mù,4
75,槎,木,tree,mù,4
75,槏,木,tree,mù,4
75,槐,木,tree,mù,4
75,槑,木,tree,mù,4
75,槒,木,tree,mù,4
75,槓,木,tree,mù,4
75,槔,木,tree,mù,4
75,槕,木,tree,mù,4
75,槖,木,tree,mù,4
75,槗,木,tree,mù,4
75,様,木,tree,mù,4
75,槙,木,tree,mù,4
75,槚,木,tree,mù,4
75,槛,木,tree,mù,4
75,槜,木,tree,mù,4
75,槝,木,tree,mù,4
75,槞,木,tree,mù,4
75,槟,木,tree,mù,4
75,槠,木,tree,mù,4
75,槡,木,tree,mù,4
75,槢,木,tree,mù,4
75,槣,木,tree,mù,4
75,槤,木,tree,mù,4
75,槥,木,tree,mù,4
75,槦,木,tree,mù,4
75,槧,木,tree,mù,4
75,槨,木,tree,mù,4
75,槩,木,tree,mù,4
75,槪,木,tree,mù,4
75,槫,木,tree,mù,4
75,槬,木,tree,mù,4
75,槭,木,tree,mù,4
75,槮,木,tree,mù,4
75,槯,木,tree,mù,4
75,槰,木,tree,mù,4
75,槱,木,tree,mù,4
75,槲,木,tree,mù,4
75,槳,木,tree,mù,4
75,槴,木,tree,mù,4
75,槵,木,tree,mù,4
75,槶,木,tree,mù,4
75,槷,木,tree,mù,4
75,槸,木,tree,mù,4
75,槹,木,tree,mù,4
75,槺,木,tree,mù,4
75,槻,木,tree,mù,4
75,槼,木,tree,mù,4
75,槽,木,tree,mù,4
75,槾,木,tree,mù,4
75,槿,木,tree,mù,4
75,樀,木,tree,mù,4
75,樁,木,tree,mù,4
75,樂,木,tree,mù,4
75,樃,木,tree,mù,4
75,樄,木,tree,mù,4
75,樅,木,tree,mù,4
75,樆,木,tree,mù,4
75,樇,木,tree,mù,4
75,樈,木,tree,mù,4
75,樉,木,tree,mù,4
75,樊,木,tree,mù,4
75,樋,木,tree,mù,4
75,樌,木,tree,mù,4
75,樍,木,tree,mù,4
75,樎,木,tree,mù,4
75,樏,木,tree,mù,4
75,樐,木,tree,mù,4
75,樑,木,tree,mù,4
75,樒,木,tree,mù,4
75,樓,木,tree,mù,4
75,樔,木,tree,mù,4
75,樕,木,tree,mù,4
75,樖,木,tree,mù,4
75,樗,木,tree,mù,4
75,樘,木,tree,mù,4
75,標,木,tree,mù,4
75,樚,木,tree,mù,4
75,樛,木,tree,mù,4
75,樜,木,tree,mù,4
75,樝,木,tree,mù,4
75,樞,木,tree,mù,4
75,樟,木,tree,mù,4
75,樠,木,tree,mù,4
75,模,木,tree,mù,4
75,樢,木,tree,mù,4
75,樣,木,tree,mù,4
75,樤,木,tree,mù,4
75,樥,木,tree,mù,4
75,樦,木,tree,mù,4
75,樧,木,tree,mù,4
75,樨,木,tree,mù,4
75,権,木,tree,mù,4
75,横,木,tree,mù,4
75,樫,木,tree,mù,4
75,樬,木,tree,mù,4
75,樭,木,tree,mù,4
